,APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Longitude,Latitude,Property on Map
2870,2602020023,12/02/2019,Single Family,17051 W WESTBURY DR,LOS ANGELES,CA,91344,-118.50442,34.29896,POINT (-118.50442000000001 34.29896)
2871,4493030006,01/17/2019,Single Family,12671 W MOUNTAIN CREST LANE,LOS ANGELES,CA,90049,-118.49295,34.10531,POINT (-118.49295 34.10531)
2872,2631026015,12/19/2019,Single Family,11826 W SNELLING ST,LOS ANGELES,CA,91352,-118.3911,34.23248,POINT (-118.3911 34.23248)
2873,2151013075,06/21/2019,Single Family,5631 N KEOKUK AVE,LOS ANGELES,CA,91367,-118.57644,34.17316,POINT (-118.57643999999999 34.17316)
2874,2242022011,06/20/2019,Single Family,6250 N SALOMA AVE,VAN NUYS,CA,91411,-118.45847,34.18406,POINT (-118.45847000000002 34.18406)
2875,2407004010,10/03/2019,Single Family,10508 W CROCKETT ST,LOS ANGELES,CA,91352,-118.36005,34.22007,POINT (-118.36005000000002 34.22007)
2876,2701082005,07/18/2019,Single Family,20452 W ESMERELDA LANE,LOS ANGELES,CA,91326,-118.57985,34.29072,POINT (-118.57985 34.29072)
2877,5548008045,01/01/2019,Single Family,1626 1/2 N FORMOSA AVE,HOLLYWOOD,CA,90046,-118.34663,34.10056,POINT (-118.34663 34.10056)
2878,6001010008,10/16/2019,Single Family,6123 S HAAS AVE,LOS ANGELES,CA,90047,-118.3169,33.98377,POINT (-118.3169 33.98377)
2879,5511019008,06/06/2019,Multi-Family,130 S HARPER AVE,LOS ANGELES,CA,90048,-118.36882,34.07326,POINT (-118.36882000000001 34.07326)
2880,4286008004,02/04/2019,Single Family,708 S HAMPTON DR,LOS ANGELES,CA,90291,-118.47441,33.99409,POINT (-118.47441000000002 33.99409)
2881,2527018016,02/27/2019,Single Family,12855 W MONTFORD ST,LOS ANGELES,CA,91331,-118.41291,34.28143,POINT (-118.41291 34.28143)
2882,2510002033,01/03/2019,Single Family,13407 N AZORES AVE,LOS ANGELES,CA,91342,-118.43038,34.31526,POINT (-118.43038000000001 34.31526)
2883,6001003027,01/03/2019,Single Family,5845 S CIMARRON ST,LOS ANGELES,CA,90047,-118.31583,33.9878,POINT (-118.31583000000002 33.9878)
2884,2257011020,03/07/2019,Single Family,5450 N ENCINO AVE,LOS ANGELES,CA,91316,-118.51401,34.17019,POINT (-118.51401000000001 34.17019)
2885,5070012029,10/28/2019,Multi-Family,1550 S COCHRAN AVE,LOS ANGELES,CA,90019,-118.35377,34.0452,POINT (-118.35376999999998 34.0452)
2886,5113034027,03/11/2019,Multi-Family,4225 S SAN PEDRO PL,LOS ANGELES,CA,90011,-118.27105,34.00676,POINT (-118.27105 34.00676)
2887,5090012016,01/01/2019,Single Family,929 S MUIRFIELD RD,LOS ANGELES,CA,90019,-118.33081,34.05798,POINT (-118.33080999999999 34.05798)
2888,2325014017,05/13/2019,Single Family,6632 N BEEMAN AVE,LOS ANGELES,CA,91606,-118.4071,34.19124,POINT (-118.4071 34.19124)
2889,4321014005,01/03/2019,Single Family,2018 S GLENDON AVE,LOS ANGELES,CA,90025,-118.43268,34.04677,POINT (-118.43268 34.04677)
2890,5188011018,09/10/2019,Single Family,1057 S LOS PALOS ST,LOS ANGELES,CA,90023,-118.19403,34.02141,POINT (-118.19403000000001 34.02141)
2891,2420014009,01/01/2019,Single Family,4825 N SANCOLA AVE,LOS ANGELES,CA,91601,-118.35409,34.15844,POINT (-118.35409000000001 34.15844)
2892,5021004026,01/08/2019,Single Family,4036 S DENKER AVE,LOS ANGELES,CA,90062,-118.3044,34.00964,POINT (-118.30440000000002 34.00964)
2893,5084029017,01/07/2019,Multi-Family,1279 S ORANGE DR,LOS ANGELES,CA,90019,-118.34587,34.05121,POINT (-118.34586999999999 34.05121)
2894,2364014032,10/10/2019,Single Family,12303 W MILBANK ST,LOS ANGELES,CA,91604,-118.40112,34.15327,POINT (-118.40112000000002 34.15327)
2895,6012001026,01/04/2019,Multi-Family,213 W 66TH ST,LOS ANGELES,CA,90003,-118.27658,33.97995,POINT (-118.27658000000001 33.97995)
2896,5089015009,12/23/2019,Single Family,912 S STANLEY AVE,LOS ANGELES,CA,90036,-118.35744,34.05863,POINT (-118.35744 34.05863)
2897,5064006014,02/25/2019,Single Family,1800 S RIDGELEY DR 1-4,LOS ANGELES,CA,90019,-118.358,34.04205,POINT (-118.35799999999999 34.04205)
2898,5144005051,04/24/2019,Single Family,630 W 6TH ST,LOS ANGELES,CA,90017,-118.25624,34.04916,POINT (-118.25624000000002 34.04916)
2899,2364014021,06/20/2019,Single Family,12310 W SARAH ST,LOS ANGELES,CA,91604,-118.40116,34.15388,POINT (-118.40115999999999 34.15388)
2900,5420027021,10/24/2019,Multi-Family,1711 3/4 MORTON AVE,LOS ANGELES,CA,90026,-118.25218,34.08263,POINT (-118.25218 34.08263)
2901,2114003210,03/07/2019,Single Family,20213 W KESWICK ST,LOS ANGELES,CA,91306,-118.57351,34.20965,POINT (-118.57350999999998 34.20965)
2902,2668011013,03/27/2019,Single Family,10551 N DEMPSEY AVE,LOS ANGELES,CA,91344,-118.47735,34.26257,POINT (-118.47735000000002 34.26257)
2903,2536017044,05/28/2019,Single Family,12411  OSBORNE,LOS ANGELES,CA,91331,-118.40392,34.26124,POINT (-118.40392 34.26124)
2904,2036023002,06/12/2019,Single Family,23511 W VICTORY BLVD,LOS ANGELES,CA,91307,-118.63957,34.18672,POINT (-118.63957 34.18672)
2905,2629030018,05/16/2019,Single Family,9139 N MOREHART AVE,LOS ANGELES,CA,91331,-118.40931,34.23568,POINT (-118.40931 34.23568000000001)
2906,5451007002,11/12/2019,Single Family,112 E AVENUE 41,LOS ANGELES,CA,90031,-118.20946,34.09246,POINT (-118.20946 34.09246)
2907,5422009025,11/21/2019,Single Family,2315 W LOMA VISTA PL,LOS ANGELES,CA,90039,-118.25656,34.09544,POINT (-118.25655999999998 34.09544)
2908,5067009027,08/05/2019,Multi-Family,1781 S RIMPAU,LOS ANGELES,CA,90019,-118.34207,34.04287,POINT (-118.34207 34.04287)
2909,5525012006,01/07/2019,Multi-Family,727 N ALTA VISTA BLVD,LOS ANGELES,CA,90046,-118.34756,34.08439,POINT (-118.34756000000002 34.08439)
2910,5562010010,03/21/2019,Single Family,8655 W APPIAN WAY,HOLLYWOOD,CA,90046,-118.38115,34.10727,POINT (-118.38115 34.10727)
2911,2712025020,11/21/2019,Single Family,17453 W LOS ALIMOS ST,LOS ANGELES,CA,91344,-118.51494,34.26625,POINT (-118.51494 34.26625)
2912,5013007019,07/30/2019,Single Family,5136 S BRYNHURST AVE,LOS ANGELES,CA,90043,-118.33316,33.99559,POINT (-118.33316000000002 33.99559)
2913,5127003001,09/20/2019,Multi-Family,1949 S ADAIR ST,LOS ANGELES,CA,90011,-118.25927,34.02684,POINT (-118.25927000000001 34.02684)
2914,2582013033,11/26/2019,Single Family,13542 W POLK ST,LOS ANGELES,CA,91342,-118.42924,34.32632,POINT (-118.42923999999998 34.32632)
2915,2027047012,10/14/2019,Single Family,7333 N HILLSVIEW CT,LOS ANGELES,CA,91307,-118.65166,34.20501,POINT (-118.65165999999999 34.20501)
2916,5206024004,07/19/2019,Single Family,458 E CLIFTON ST,LOS ANGELES,CA,90031,-118.20845,34.07914,POINT (-118.20845 34.07914)
2917,2202005025,01/17/2019,Single Family,17340 W STAGG ST,LOS ANGELES,CA,91325,-118.51145,34.21193,POINT (-118.51145 34.21193)
2918,4108023037,02/04/2019,Single Family,6326 W 83RD ST,LOS ANGELES,CA,90045,-118.39733,33.96349,POINT (-118.39733 33.96349)
2919,2237004025,03/21/2019,Single Family,6711 N TYRONE AVE,VAN NUYS,CA,91405,-118.44448,34.19254,POINT (-118.44447999999998 34.19254)
2920,5015010016,11/20/2019,Multi-Family,5158 1/2 S GRAMERCY PL,LOS ANGELES,CA,90062,-118.3137,33.9957,POINT (-118.3137 33.9957)
2921,2229037020,01/02/2019,Single Family,6858 N LASAINE AVE,LOS ANGELES,CA,91406,-118.51085,34.19552,POINT (-118.51085 34.19552)
2922,2369033013,11/26/2019,Single Family,11685 W PICTURESQUE DR,LOS ANGELES,CA,91604,-118.38661,34.13997,POINT (-118.38660999999999 34.13997)
2923,2685010007,01/04/2019,Single Family,10021 N HAYVENHURST AVE,LOS ANGELES,CA,91343,-118.49381,34.25274,POINT (-118.49381000000001 34.25274)
2924,2524021020,01/11/2019,Single Family,13279 W VAUGHN ST,LOS ANGELES,CA,91340,-118.42245,34.28182,POINT (-118.42245000000001 34.28182000000001)
2925,2405005016,09/13/2019,Single Family,7759 N ARCOLA AVE,LOS ANGELES,CA,91352,-118.3532,34.21193,POINT (-118.3532 34.21193)
2926,2689002046,11/07/2019,Single Family,8539 N GOTHIC AVE,LOS ANGELES,CA,91343,-118.48905,34.22598,POINT (-118.48905000000002 34.22598)
2927,5118019019,01/21/2019,Single Family,1554 E 24TH ST,LOS ANGELES,CA,90011,-118.24481,34.01554,POINT (-118.24481000000002 34.01554)
2928,5586010009,03/22/2019,Multi-Family,6042 W GRACIOSA DR,LOS ANGELES,CA,90068,-118.32088,34.1124,POINT (-118.32088000000002 34.1124)
2929,5115021013,01/21/2019,Multi-Family,849 1/2 E 42ND ST,LOS ANGELES,CA,90011,-118.26075,34.00762,POINT (-118.26075000000002 34.00762)
2930,2105015004,01/07/2019,Single Family,8037 N TUNNEY AVE,LOS ANGELES,CA,91335,-118.55706,34.21661,POINT (-118.55706 34.21661)
2931,2224007044,01/21/2019,Single Family,15942 W VOSE ST,VAN NUYS,CA,91406,-118.48093,34.19833,POINT (-118.48093 34.19833)
2932,2653004194,11/11/2019,Single Family,8834 N WILLIS AVE,LOS ANGELES,CA,91402,-118.45515,34.23088,POINT (-118.45514999999999 34.23088)
2933,2718022016,01/03/2019,Single Family,10901 N DES MOINES AVE,LOS ANGELES,CA,91326,-118.55473,34.26802,POINT (-118.55473 34.26802)
2934,4355009012,01/09/2019,Single Family,1666 N SUMMITRIDGE DR,LOS ANGELES,CA,90210,-118.41922,34.10092,POINT (-118.41922000000001 34.10092)
2935,2616003006,01/02/2019,Single Family,14058 W FOX ST,LOS ANGELES,CA,91340,-118.43992,34.27594,POINT (-118.43992 34.27594)
2936,5022026018,07/22/2019,Single Family,4170 S 3RD AVE,LOS ANGELES,CA,90008,-118.32022,34.00824,POINT (-118.32021999999999 34.00824)
2937,5549008006,02/20/2019,Single Family,7016 W MACAPA DR,LOS ANGELES,CA,90068,-118.34361,34.11713,POINT (-118.34361 34.11713)
2938,6121017022,01/07/2019,Single Family,756 W 173RD PL,LOS ANGELES,CA,90247,-118.28999,33.87362,POINT (-118.28999 33.87362000000001)
2939,5066019014,01/03/2019,Single Family,1754 S FAIRFAX AVE,LOS ANGELES,CA,90019,-118.36854,34.0441,POINT (-118.36854 34.0441)
2940,7422019028,01/01/2019,Single Family,406 E M ST,LOS ANGELES,CA,90744,-118.25809,33.78895,POINT (-118.25809 33.78895)
2941,7465025013,07/03/2019,Single Family,3133 S PACIFIC AVE,SAN PEDRO,CA,90731,-118.28813,33.71543,POINT (-118.28813000000001 33.71543)
2942,6083008062,02/26/2019,Single Family,302 E 116TH PL,LOS ANGELES,CA,90061,-118.26936,33.92814,POINT (-118.26936 33.92814)
2943,2171003021,06/25/2019,Single Family,21421 W IBANEZ AVE,LOS ANGELES,CA,91364,-118.59692,34.15673,POINT (-118.59692000000001 34.15673)
2944,2528016013,01/01/2019,Single Family,10157 N WEALTHA AVE,LOS ANGELES,CA,91352,-118.37653,34.25482,POINT (-118.37653000000002 34.25482)
2945,2307023032,05/22/2019,Single Family,12235 W COVELLO ST,LOS ANGELES,CA,91605,-118.39978,34.20814,POINT (-118.39978 34.20814)
2946,2028012015,12/18/2019,Single Family,23601 W VANOWEN ST,LOS ANGELES,CA,91307,-118.64051,34.19337,POINT (-118.64051 34.19337)
2947,2755012033,01/02/2019,Single Family,17412 W KINZIE ST,LOS ANGELES,CA,91325,-118.5147,34.24842,POINT (-118.51470000000002 34.24842)
2948,5682028022,09/06/2019,Single Family,2750 W ROCK GLEN AVE,LOS ANGELES,CA,90041,-118.22563,34.14014,POINT (-118.22563 34.14014)
2949,5539019006,11/26/2019,Single Family,711 N HOOVER ST,LOS ANGELES,CA,90029,-118.28459,34.08399,POINT (-118.28459000000001 34.08399)
2950,2715026046,11/08/2019,Single Family,11200 N CANBY AVE,LOS ANGELES,CA,91326,-118.53475,34.27374,POINT (-118.53475000000002 34.27374)
2951,2646015010,10/22/2019,Single Family,13619 W GAIN ST,LOS ANGELES,CA,91331,-118.42974,34.25281,POINT (-118.42974 34.25281)
2952,2115018017,05/29/2019,Single Family,7312 N JUMILLA AVE,LOS ANGELES,CA,91306,-118.56325,34.20325,POINT (-118.56325000000001 34.20325)
2953,2668015026,08/27/2019,Single Family,10424 N DENSMORE AVE,LOS ANGELES,CA,91344,-118.47814,34.26006,POINT (-118.47814000000001 34.26006)
2954,2156005014,01/02/2019,Single Family,5701 N BECKFORD AVE,LOS ANGELES,CA,91356,-118.55161,34.17439,POINT (-118.55161000000001 34.17439)
2955,5534023015,07/24/2019,Multi-Family,6037 1/4 W ROMAINE ST,LOS ANGELES,CA,90038,-118.32354,34.08904,POINT (-118.32354 34.08904)
2956,2027006014,06/25/2019,Single Family,7361 N WOODVALE CT,LOS ANGELES,CA,91307,-118.63278,34.20382,POINT (-118.63278 34.20382)
2957,4368023004,10/22/2019,Single Family,879 N LINDA FLORA DR,LOS ANGELES,CA,90049,-118.46589,34.08281,POINT (-118.46588999999999 34.08281)
2958,5109013033,07/25/2019,Multi-Family,4440 1/2 S CROCKER ST,LOS ANGELES,CA,90011,-118.26857,34.00266,POINT (-118.26857 34.00266)
2959,2047008002,01/01/2019,Single Family,23848 W KILLION ST,LOS ANGELES,CA,91367,-118.64658,34.1688,POINT (-118.64658000000001 34.1688)
2960,5218005041,12/17/2019,Multi-Family,3073  CHADWICK DR,LOS ANGELES,CA,90032,-118.17231,34.08143,POINT (-118.17231 34.08143)
2961,4303035047,01/03/2019,Single Family,8559 W ALCOTT ST 1-20,LOS ANGELES,CA,90035,-118.37812,34.05289,POINT (-118.37811999999998 34.05289)
2962,2103011010,12/04/2019,Single Family,8004 N WILBUR AVE,LOS ANGELES,CA,91335,-118.54464,34.21597,POINT (-118.54464 34.215970000000006)
2963,4368023028,11/20/2019,Single Family,883 N LINDA FLORA DR,LOS ANGELES,CA,90049,-118.4655,34.08274,POINT (-118.4655 34.08274)
2964,2580018255,07/30/2019,Single Family,13151 N MIRA MAR DR,LOS ANGELES,CA,91342,-118.40547,34.31186,POINT (-118.40547 34.31186)
2965,6058027020,12/31/2019,Single Family,10614 S GRAMERCY PL,LOS ANGELES,CA,90047,-118.31325,33.9395,POINT (-118.31325 33.9395)
2966,6117010016,04/30/2019,Single Family,834 W 123RD ST,LOS ANGELES,CA,90044,-118.29032,33.92102,POINT (-118.29032 33.92102)
2967,6055002024,12/04/2019,Single Family,9437 S LA SALLE AVE,LOS ANGELES,CA,90047,-118.30586,33.94993,POINT (-118.30585999999998 33.94993)
2968,2615007006,01/09/2019,Single Family,10956 N COLUMBUS AVE,LOS ANGELES,CA,91345,-118.46367,34.26915,POINT (-118.46367 34.26915)
2969,2724001037,01/17/2019,Single Family,10214 N LARWIN AVE 1-7,LOS ANGELES,CA,91311,-118.61463,34.25633,POINT (-118.61463000000002 34.25633)
2970,6015011011,11/25/2019,Single Family,1618 W 65TH PL,LOS ANGELES,CA,90047,-118.30525,33.97973,POINT (-118.30524999999999 33.97973)
2971,6016005008,04/22/2019,Single Family,1830 W 64TH ST,LOS ANGELES,CA,90047,-118.31002,33.98129,POINT (-118.31002 33.98129)
2972,5113009007,07/25/2019,Multi-Family,364 E 42ND PL,LOS ANGELES,CA,90011,-118.26856,34.00643,POINT (-118.26856000000001 34.00643)
2973,2148020001,01/29/2019,Single Family,20611 W LEMAY ST,LOS ANGELES,CA,91306,-118.58204,34.19139,POINT (-118.58204 34.19139)
2974,4007004006,12/16/2019,Single Family,6023 S 3RD AVE,LOS ANGELES,CA,90043,-118.32074,33.98481,POINT (-118.32073999999999 33.98481)
2975,5186008027,01/01/2019,Multi-Family,522 S BERNAL AVE,LOS ANGELES,CA,90063,-118.1992,34.03228,POINT (-118.19920000000002 34.03228)
2976,5188011016,07/29/2019,Single Family,1063 S LOS PALOS ST,LOS ANGELES,CA,90023,-118.19416,34.02122,POINT (-118.19415999999998 34.02122)
2977,2545009013,01/08/2019,Single Family,9928 N SUNLAND BLVD,LOS ANGELES,CA,91040,-118.3458,34.25119,POINT (-118.3458 34.25119)
2978,2139014013,11/01/2019,Single Family,6538 N MOORCROFT AVE,LOS ANGELES,CA,91303,-118.61101,34.18956,POINT (-118.61101 34.18956)
2979,2644029067,01/23/2019,Single Family,14510  TUPPER ST,LOS ANGELES,CA,91402,-118.4475,34.23914,POINT (-118.4475 34.23914)
2980,5028014009,11/29/2019,Single Family,4213 S DON ALEGRE PL,LOS ANGELES,CA,90008,-118.35183,34.00977,POINT (-118.35183 34.00977)
2981,5301012029,01/08/2019,Multi-Family,559 1/2 E COLEMAN AVE,LOS ANGELES,CA,90042,-118.18387,34.1026,POINT (-118.18387000000001 34.1026)
2982,2424018020,07/26/2019,Single Family,10413 W BLOOMFIELD ST,LOS ANGELES,CA,91602,-118.35757,34.14959,POINT (-118.35757 34.14959)
2983,2128012021,11/20/2019,Single Family,19029 W CALVERT ST,LOS ANGELES,CA,91335,-118.54789,34.18181,POINT (-118.54789000000001 34.18181)
2984,2027043022,02/28/2019,Single Family,7301 N RUTHERFORD HILL DR,LOS ANGELES,CA,91307,-118.65129,34.20365,POINT (-118.65129000000002 34.20365)
2985,2688029034,11/27/2019,Single Family,8801 N WHITAKER AVE,LOS ANGELES,CA,91343,-118.5001,34.23056,POINT (-118.5001 34.23056)
2986,2637024024,11/19/2019,Single Family,8441 N MINUET PL,LOS ANGELES,CA,91402,-118.43345,34.22453,POINT (-118.43345 34.22453)
2987,2163011017,11/08/2019,Single Family,19243 W SANTA RITA ST,LOS ANGELES,CA,91356,-118.5524,34.16773,POINT (-118.5524 34.16773)
2988,6018018026,01/01/2019,Single Family,7711 S HARVARD BLVD,LOS ANGELES,CA,90047,-118.30694,33.96971,POINT (-118.30694000000001 33.96971)
2989,2686027017,07/18/2019,Single Family,16955 W LABRADOR ST,LOS ANGELES,CA,91343,-118.50206,34.24945,POINT (-118.50206000000001 34.24945)
2990,2648017013,01/11/2019,Single Family,14637 W KINGSBURY ST,LOS ANGELES,CA,91345,-118.45088,34.26364,POINT (-118.45088 34.26364)
2991,5070002022,12/11/2019,Multi-Family,1342 S MANSFIELD AVE,LOS ANGELES,CA,90019,-118.34518,34.04909,POINT (-118.34517999999998 34.04909)
2992,2688013023,08/12/2019,Single Family,8816 N VALJEAN AVE,LOS ANGELES,CA,91343,-118.48717,34.23068,POINT (-118.48717000000002 34.23068)
2993,5034002052,07/30/2019,Single Family,3890 S WESTSIDE AVE,LOS ANGELES,CA,90008,-118.32693,34.01479,POINT (-118.32693000000002 34.01479)
2994,2176028001,05/20/2019,Single Family,4935 N BREWSTER DR,LOS ANGELES,CA,91356,-118.54408,34.16073,POINT (-118.54408000000001 34.16073000000001)
2995,2682021035,01/01/2019,Single Family,16840 W DONMETZ ST,LOS ANGELES,CA,91344,-118.49923,34.27367,POINT (-118.49923 34.27367)
2996,2717013048,01/21/2019,Single Family,18639 W CELTIC ST,LOS ANGELES,CA,91326,-118.53863,34.26886,POINT (-118.53863000000001 34.26886)
2997,6065004027,02/28/2019,Single Family,10447 S MARY AVE,LOS ANGELES,CA,90002,-118.24985,33.94117,POINT (-118.24985 33.94117)
2998,2278026002,07/22/2019,Single Family,3809 N CODY RD,LOS ANGELES,CA,91403,-118.46442,34.13858,POINT (-118.46442 34.13858)
2999,2511005010,10/16/2019,Single Family,13400 W OSCAR ST,LOS ANGELES,CA,91342,-118.42468,34.32161,POINT (-118.42468 34.32161)
3000,6014018021,11/11/2019,Single Family,1215 W 68TH ST,LOS ANGELES,CA,90044,-118.29638,33.97794,POINT (-118.29638000000001 33.97794)
3001,2572045008,11/14/2019,Single Family,9304 N CRYSTAL VIEW DR,LOS ANGELES,CA,91042,-118.28318,34.23765,POINT (-118.28318 34.23765)
3002,6074021027,02/07/2019,Single Family,147 W 111TH PL,LOS ANGELES,CA,90061,-118.27563,33.93402,POINT (-118.27563000000002 33.93402)
3003,2507024020,05/09/2019,Single Family,14275 W AZTEC ST,LOS ANGELES,CA,91342,-118.44445,34.29676,POINT (-118.44445 34.29676)
3004,7420020021,11/08/2019,Multi-Family,1131 N MARINE AVE,WILMINGTON,CA,90744,-118.26432,33.7857,POINT (-118.26432000000001 33.7857)
3005,6058025021,06/13/2019,Single Family,10610 S ST ANDREWS PL,LOS ANGELES,CA,90047,-118.31109,33.93964,POINT (-118.31109000000001 33.93964)
3006,5051031026,01/18/2019,Multi-Family,3051 1/2 S 12TH AVE,LOS ANGELES,CA,90018,-118.33177,34.0262,POINT (-118.33177000000002 34.0262)
3007,6032007016,01/28/2019,Single Family,842 W 82ND ST,LOS ANGELES,CA,90044,-118.28868,33.96416,POINT (-118.28868 33.96416)
3008,2246014014,06/27/2019,Single Family,5849 N RANCHITO AVE,VAN NUYS,CA,91401,-118.43574,34.17714,POINT (-118.43573999999998 34.17714)
3009,2335036013,09/20/2019,Single Family,11445 W CALVERT ST,LOS ANGELES,CA,91606,-118.38065,34.18134,POINT (-118.38065000000002 34.18134)
3010,2512028062,01/01/2019,Single Family,13093 N TRIPOLI AVE,LOS ANGELES,CA,91342,-118.41667,34.30808,POINT (-118.41667 34.30808)
3011,2166026012,07/01/2019,Single Family,20637 W WELLS DR,LOS ANGELES,CA,91364,-118.58278,34.15775,POINT (-118.58278 34.15775)
3012,6050013014,01/30/2019,Multi-Family,9517 1/2 S CLOVIS AVE,LOS ANGELES,CA,90002,-118.25663,33.94966,POINT (-118.25663 33.94966)
3013,5177004017,01/08/2019,Single Family,1207 N EVERGREEN AVE,LOS ANGELES,CA,90033,-118.19523,34.05327,POINT (-118.19523 34.05327)
3014,2226021017,12/06/2019,Single Family,16752 W KELSLOAN ST,LOS ANGELES,CA,91406,-118.49843,34.20547,POINT (-118.49843000000001 34.20547)
3015,2116016116,12/18/2019,Single Family,7409 N CALVIN AVE,LOS ANGELES,CA,91335,-118.55585,34.20523,POINT (-118.55585 34.20523)
3016,2175024012,01/21/2019,Single Family,4901 N WINNETKA AVE,LOS ANGELES,CA,91364,-118.56995,34.16004,POINT (-118.56995 34.16004)
3017,2169001011,05/16/2019,Single Family,22151 W COSTANSO ST,LOS ANGELES,CA,91364,-118.60994,34.16778,POINT (-118.60994 34.16778)
3018,2004019019,07/08/2019,Single Family,8560 N RUDNICK AVE,LOS ANGELES,CA,93063,-118.61291,34.22684,POINT (-118.61291 34.22684)
3019,2190012057,12/05/2019,Single Family,4292 N GOLONDRINA PL,LOS ANGELES,CA,91364,-118.59661,34.14722,POINT (-118.59661000000001 34.14722)
3020,5103005016,11/21/2019,Single Family,700 E 52ND PL,LOS ANGELES,CA,90011,-118.2629,33.99491,POINT (-118.26290000000002 33.99491)
3021,2034019056,10/03/2019,Single Family,6557 N CLEOMOORE AVE,LOS ANGELES,CA,91307,-118.65131,34.18975,POINT (-118.65130999999998 34.18975)
3022,2368011025,01/21/2019,Single Family,4138 N TROOST AVE,LOS ANGELES,CA,91604,-118.38638,34.14388,POINT (-118.38638 34.14388)
3023,2203021030,01/14/2019,Single Family,7525 N AMESTOY AVE,LOS ANGELES,CA,91406,-118.506,34.20729,POINT (-118.50599999999999 34.20729)
3024,6033008002,01/21/2019,Single Family,1319 W 81ST ST,LOS ANGELES,CA,90044,-118.29901,33.96582,POINT (-118.29901 33.96582)
3025,2118010014,03/26/2019,Single Family,7509 N AMIGO AVE,LOS ANGELES,CA,91335,-118.53837,34.20697,POINT (-118.53837 34.20697)
3026,4220001046,05/10/2019,Non-Residential,11870   ANETA ST,LOS ANGELES,CA,90230,-118.4057604,33.9874424,POINT (-118.4057604 33.9874424)
3027,5033020018,09/25/2019,Single Family,3936 S OLMSTED AVE,LOS ANGELES,CA,90008,-118.32796,34.01353,POINT (-118.32796000000002 34.01353)
3028,2215009009,01/15/2019,Single Family,13810 W RUNNYMEDE ST,LOS ANGELES,CA,91405,-118.43402,34.20561,POINT (-118.43402 34.20561)
3029,5003012011,01/01/2019,Single Family,1727 W 53RD ST,LOS ANGELES,CA,90062,-118.30775,33.99427,POINT (-118.30775 33.99427)
3030,2761029004,01/02/2019,Single Family,9526 N OAKDALE AVE,LOS ANGELES,CA,91311,-118.56675,34.24361,POINT (-118.56675 34.24361)
3031,5547033028,01/01/2019,Multi-Family,6742 W DE LONGPRE AVE,HOLLYWOOD,CA,90028,-118.33772,34.09603,POINT (-118.33772 34.09603)
3032,7451024027,06/06/2019,Multi-Family,429 S CABRILLO AVE,SAN PEDRO,CA,90731,-118.29474,33.74004,POINT (-118.29474 33.74004)
3033,5114025031,01/30/2019,Single Family,1191 E 33RD ST,LOS ANGELES,CA,90011,-118.25436,34.01375,POINT (-118.25436 34.01375)
3034,6069017022,03/21/2019,Single Family,1710 E 111TH PL,LOS ANGELES,CA,90059,-118.24316,33.93383,POINT (-118.24316 33.93383)
3035,2321016017,09/05/2019,Single Family,6926 N MORELLA AVE,LOS ANGELES,CA,91605,-118.38987,34.19659,POINT (-118.38987000000002 34.19659)
3036,2173002033,06/14/2019,Single Family,4348 N TOPANGA CANYON BLVD,LOS ANGELES,CA,91364,-118.60512,34.14776,POINT (-118.60512 34.14776)
3037,2260017041,11/07/2019,Single Family,5184 N MAGNOLIA BLVD,LOS ANGELES,CA,91436,-118.48712,34.16464,POINT (-118.48711999999999 34.16464)
3038,2074006028,01/01/2019,Single Family,4835 N BRUGES AVE,LOS ANGELES,CA,91364,-118.62533,34.15893,POINT (-118.62533 34.15893)
3039,2209030016,05/09/2019,Single Family,15132 W MARSON ST,LOS ANGELES,CA,91402,-118.46297,34.21526,POINT (-118.46297 34.21526)
3040,6121006038,01/03/2019,Multi-Family,737 W 167TH ST,LOS ANGELES,CA,90247,-118.28825,33.87997,POINT (-118.28824999999999 33.87997)
3041,2156028147,01/21/2019,Single Family,18550  HATTERAS,LOS ANGELES,CA,91423,-118.53773,34.17726,POINT (-118.53772999999998 34.17726)
3042,5206006009,01/11/2019,Multi-Family,2670 N WORKMAN ST,LOS ANGELES,CA,90031,-118.21433,34.07854,POINT (-118.21433 34.07854)
3043,2324025019,10/02/2019,Single Family,6844 N BELLAIRE AVE,LOS ANGELES,CA,91605,-118.4093,34.19535,POINT (-118.40929999999999 34.19535)
3044,4113004031,04/15/2019,Single Family,7054 W 85TH ST,LOS ANGELES,CA,90045,-118.41566,33.96055,POINT (-118.41566 33.96055)
3045,2661028007,04/22/2019,Single Family,15637 W LASSEN ST,LOS ANGELES,CA,91343,-118.47305,34.25024,POINT (-118.47305000000001 34.250240000000005)
3046,4221002073,01/02/2019,Single Family,4581  INGLEWOOD,LOS ANGELES,CA,90230,-118.41604,33.99395,POINT (-118.41604000000001 33.99395)
3047,5516019004,01/08/2019,Single Family,235 N GRAMERCY PL,LOS ANGELES,CA,90004,-118.31263,34.0757,POINT (-118.31263000000001 34.0757)
3048,2534008011,11/07/2019,Single Family,13219 W FILMORE ST,LOS ANGELES,CA,91331,-118.42106,34.27233,POINT (-118.42106000000001 34.27233)
3049,5104013024,11/26/2019,Single Family,1237 E 54TH ST,LOS ANGELES,CA,90011,-118.25327,33.99403,POINT (-118.25327 33.99403)
