ID,APN,Registered Date,Property Type,Property Address,Property Area,Rpt Dist No,Crm Cd Desc,Longitude,Latitude,Weapon Used Cd,Crime Code
169,142010560,05/22/2014,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",300 S CATALINA ST,Olympic,2026,THEFT OF IDENTITY,-118.2954,34.0691,0,354
170,141613094,09/01/2014,DEPARTMENT STORE,9700 LAUREL CANYON BL,Foothill,1651,SHOPLIFTING - PETTY THEFT ($950 & UNDER),-118.4185,34.2459,0,442
171,161517351,08/01/2014,RESTAURANT/FAST FOOD,12300 HATTERAS ST,N Hollywood,1532,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),-118.4007,34.1754,400,812
172,140914014,07/31/2014,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",14400 VALERIO ST,Van Nuys,906,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",-118.4468,34.2048,500,230
173,141614567,10/11/2014,PARKING LOT,11200 PENDLETON ST,Foothill,1664,VEHICLE - STOLEN,-118.3754,34.2369,0,510
174,140113780,03/27/2014,POLICE FACILITY,200 E 6TH ST,Central,155,OTHER MISCELLANEOUS CRIME,-118.249,34.0446,0,946
175,141706553,02/24/2014,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",18000 ROSCOE BL,Devonshire,1795,INTIMATE PARTNER - SIMPLE ASSAULT,-118.5252,34.2209,400,626
176,140911113,04/29/2014,"PORCH, RESIDENTIAL",14900 MOORPARK ST,Van Nuys,971,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",-118.4574,34.1533,0,341
177,141508325,03/26/2014,PARKING LOT,MAGNOLIA,N Hollywood,1557,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),-118.3704,34.1649,0,331
178,141216185,07/11/2014,SINGLE FAMILY DWELLING,1500 W 60TH PL,77th Street,1235,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.3024,33.985,0,740
179,140807384,04/03/2014,STREET,CAREY,West LA,823,BURGLARY FROM VEHICLE,-118.5235,34.0442,0,330
180,151413810,05/01/2014,STREET,5700 W 98TH ST,Pacific,1488,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.382,33.9474,0,740
181,141520389,11/10/2014,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",13100 BARBARA ANN ST,N Hollywood,1521,VIOLATION OF RESTRAINING ORDER,-118.4181,34.2002,0,901
182,141612222,08/11/2014,PARKING LOT,9400 LAUREL CANYON BL,Foothill,1663,VEHICLE - STOLEN,-118.412,34.2398,0,510
183,142117322,10/23/2014,SINGLE FAMILY DWELLING,19800 ARCHWOOD ST,Topanga,2149,BURGLARY,-118.5648,34.192,0,310
184,140810007,06/11/2014,SINGLE FAMILY DWELLING,10600 OHIO AV,West LA,834,"LETTERS, LEWD - TELEPHONE CALLS, LEWD",-118.4321,34.0579,0,956
185,140300966,08/07/2014,SIDEWALK,1700 W 35TH ST,Southwest,355,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",-118.3089,34.0247,110,230
186,141905972,02/04/2014,STREET,14800 LORNE ST,Mission,1994,BURGLARY FROM VEHICLE,-118.4553,34.2171,0,330
187,140307446,02/07/2014,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",4000 PALMYRA RD,Southwest,363,THEFT PLAIN - PETTY ($950 & UNDER),-118.3423,34.0142,0,440
188,141314850,07/18/2014,STREET,17TH,Newton,1317,OTHER MISCELLANEOUS CRIME,-118.2472,34.0242,0,946
189,140309870,04/06/2014,SINGLE FAMILY DWELLING,2800 S RIMPAU BL,Southwest,331,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),-118.3496,34.0294,0,420
190,141304497,01/09/2014,"VEHICLE, PASSENGER/TRUCK",200 E 61ST ST,Newton,1383,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.2718,33.9843,0,740
191,141223265,10/24/2014,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",1200 W 48TH ST,77th Street,1204,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-118.2959,33.9996,0,745
192,141110604,05/19/2014,STREET,AVENUE 57,Northeast,1118,ATTEMPTED ROBBERY,-118.1944,34.1118,400,220
193,141223353,10/24/2014,PARKING LOT,1900 W SLAUSON AV,77th Street,1213,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),-118.3113,33.9892,0,420
194,141913658,06/14/2014,STREET,14600 KALISHER ST,Mission,1936,BURGLARY FROM VEHICLE,-118.4511,34.2803,0,330
195,141213156,05/26/2014,PARKING LOT,1800 W SLAUSON AV,77th Street,1233,BURGLARY FROM VEHICLE,-118.3089,33.9892,0,330
196,141811431,05/27/2014,"VEHICLE, PASSENGER/TRUCK",FIRTH,Southeast,1826,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),-118.2477,33.949,500,331
197,141220803,09/18/2014,JUNIOR HIGH SCHOOL,5900 S VERMONT AV,77th Street,1239,BATTERY - SIMPLE ASSAULT,-118.2915,33.9875,400,624
198,150404002,12/31/2014,STREET,5300 POPLAR BL,Hollenbeck,429,VEHICLE - STOLEN,-118.1647,34.0905,0,510
199,140212242,05/08/2014,OTHER BUSINESS,2100 W 6TH ST,Rampart,245,DOCUMENT FORGERY / STOLEN FELONY,-118.2749,34.0596,0,649
200,141814902,08/02/2014,STREET,100 W 92ND ST,Southeast,1802,VEHICLE - STOLEN,-118.2739,33.9529,0,510
201,141504890,01/16/2014,STREET,12700 WILLARD ST,N Hollywood,1502,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),-118.4112,34.2184,0,331
202,140817826,12/27/2014,OTHER PREMISE,2300 S BENTLEY AV,West LA,884,VEHICLE - STOLEN,-118.4358,34.0392,0,510
203,140709965,06/05/2014,SIDEWALK,8600 BURTON WY,Wilshire,721,ROBBERY,-118.3795,34.0722,511,210
204,140325130,01/10/2014,SINGLE FAMILY DWELLING,5300 VILLAGE GREEN,Southwest,343,BATTERY - SIMPLE ASSAULT,-118.3597,34.0198,400,624
205,140116645,05/30/2014,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400 E 3RD ST,Central,138,DOCUMENT FORGERY / STOLEN FELONY,-118.2425,34.0473,0,649
206,140324523,11/28/2014,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",4000 W 28TH ST,Southwest,313,INTIMATE PARTNER - SIMPLE ASSAULT,-118.3292,34.0315,200,626
207,142109034,04/23/2014,GARAGE/CARPORT,22700 VANOWEN ST,Topanga,2144,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),-118.6212,34.1937,0,420
208,150909462,04/01/2014,POLICE FACILITY,6200 SYLMAR ST,Van Nuys,935,THEFT OF IDENTITY,-118.4465,34.1827,0,354
209,141922196,11/12/2014,HOSPITAL,8100 WOODMAN AV,Mission,1999,THEFT PLAIN - PETTY ($950 & UNDER),-118.4312,34.2184,0,440
210,142117253,10/21/2014,SINGLE FAMILY DWELLING,6700 LURLINE AV,Topanga,2157,BURGLARY,-118.5838,34.1917,0,310
211,141016624,10/24/2014,SINGLE FAMILY DWELLING,7000 ANDASOL AV,West Valley,1027,BURGLARY,-118.512,34.1975,0,310
212,140113921,06/06/2014,SIDEWALK,500 S SAN PEDRO ST,Central,157,ROBBERY,-118.2439,34.0442,400,210
213,140604723,01/10/2014,STREET,1100 VINE ST,Hollywood,666,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-118.3266,34.0908,0,745
214,141010909,05/20/2014,SINGLE FAMILY DWELLING,7000 LINDLEY AV,West Valley,1025,THEFT OF IDENTITY,-118.5273,34.1975,0,354
215,141425297,10/03/2014,STREET,400 SANTA CLARA AV,Pacific,1413,THEFT PLAIN - PETTY ($950 & UNDER),-118.4682,33.9912,0,440
216,141801479,11/01/2014,SINGLE FAMILY DWELLING,9300 MAIE AV,Southeast,1826,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,-118.2446,33.9524,302,627
217,141611683,07/27/2014,PARKING LOT,11200 PEORIA ST,Foothill,1665,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),-118.3747,34.2426,0,420
218,141521216,11/26/2014,STREET,5600 LAUREL CANYON BL,N Hollywood,1532,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),-118.3965,34.1722,0,420
219,141908236,03/16/2014,SIDEWALK,AZTEC,Mission,1916,ROBBERY,-118.4387,34.3015,400,210
220,141520129,11/06/2014,STREET,7500 LANKERSHIM BL,N Hollywood,1505,THEFT PLAIN - PETTY ($950 & UNDER),-118.3878,34.2067,0,440
221,140126407,11/29/2014,NIGHT CLUB (OPEN EVENINGS ONLY),1000 S HILL ST,Central,185,PICKPOCKET,-118.2584,34.0416,400,352
222,140912781,07/01/2014,PARKING UNDERGROUND/BUILDING,5500 KESTER AV,Van Nuys,952,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),-118.4574,34.1703,0,420
223,140320140,09/21/2014,DEPARTMENT STORE,4100 CRENSHAW BL,Southwest,363,ROBBERY,-118.3351,34.0102,400,210
224,141904157,01/03/2014,STREET,NORDHOFF,Mission,1966,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",-118.4553,34.2355,400,230
225,140114585,06/13/2014,PARK/PLAYGROUND,600 S SAN PEDRO ST,Central,166,BATTERY - SIMPLE ASSAULT,-118.2452,34.0423,400,624
226,141206555,02/10/2014,DRIVEWAY,2100 W 79TH ST,77th Street,1263,BURGLARY FROM VEHICLE,-118.3156,33.9673,0,330
227,141112189,06/16/2014,PUBLIC STORAGE,2900 CASITAS AV,Northeast,1133,BURGLARY,-118.2463,34.1105,0,310
228,140906025,02/08/2014,SINGLE FAMILY DWELLING,4200 HAZELTINE AV,Van Nuys,985,THEFT PLAIN - PETTY ($950 & UNDER),-118.4395,34.1468,0,440
229,141305498,01/27/2014,STREET,1100 E 48TH ST,Newton,1364,VEHICLE - STOLEN,-118.2565,33.9998,0,510
230,141612713,07/09/2014,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",8300 SAN FERNANDO RD,Foothill,1687,"BUNCO, GRAND THEFT",-118.3717,34.2209,0,662
231,140716607,11/22/2014,STREET,1400 12TH AV,Wilshire,767,BATTERY - SIMPLE ASSAULT,-118.3251,34.0464,400,624
232,141319614,10/08/2014,STREET,50TH ST,Newton,1367,VEHICLE - STOLEN,-118.2478,33.9975,0,510
233,140512338,07/21/2014,YARD (RESIDENTIAL/BUSINESS),1400 NEPTUNE AV,Harbor,515,THEFT PLAIN - PETTY ($950 & UNDER),-118.2697,33.7908,0,440
234,142007481,03/18/2014,STREET,4800 ELMWOOD AV,Olympic,2002,VEHICLE - STOLEN,-118.3113,34.0783,0,510
235,140510133,05/18/2014,SINGLE FAMILY DWELLING,2900 KERCKHOFF AV,Harbor,587,THEFT OF IDENTITY,-118.2898,33.7179,0,354
236,140813063,08/30/2014,SINGLE FAMILY DWELLING,600 LORING AV,West LA,819,BURGLARY,-118.4341,34.0703,0,310
237,141300823,12/13/2014,SINGLE FAMILY DWELLING,1300 E 23RD ST,Newton,1324,INTIMATE PARTNER - SIMPLE ASSAULT,-118.2539,34.0208,400,626
238,141214999,06/23/2014,LIBRARY,100 W FLORENCE AV,77th Street,1258,CRIMINAL THREATS - NO WEAPON DISPLAYED,-118.2739,33.9747,511,930
239,141719515,12/23/2014,STREET,16300 LONDELIUS ST,Devonshire,1797,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),-118.4873,34.2293,0,331
240,142111634,06/19/2014,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",7500 VASSAR AV,Topanga,2136,INTIMATE PARTNER - SIMPLE ASSAULT,-118.6044,34.2065,400,626
241,141204213,01/02/2014,STREET,6300 8TH AV,77th Street,1241,BURGLARY FROM VEHICLE,-118.3265,33.983,0,330
242,141816950,09/07/2014,SINGLE FAMILY DWELLING,300 E 91ST ST,Southeast,1805,CRIMINAL THREATS - NO WEAPON DISPLAYED,-118.2695,33.9538,511,930
243,141800900,05/08/2014,DRIVEWAY,400 W 107TH ST,Southeast,1832,BATTERY - SIMPLE ASSAULT,-118.2805,33.9392,400,624
244,141712915,07/25/2014,STREET,18100 PARTHENIA ST,Devonshire,1794,BATTERY - SIMPLE ASSAULT,-118.5273,34.2287,400,624
245,141011205,06/19/2014,STREET,18500 CALVERT ST,West Valley,1033,THEFT PLAIN - PETTY ($950 & UNDER),-118.536,34.1819,0,440
246,140508794,04/27/2014,SINGLE FAMILY DWELLING,900 W ELBERON AV,Harbor,555,CRIMINAL THREATS - NO WEAPON DISPLAYED,-118.2967,33.7484,511,930
247,140711370,07/12/2014,SINGLE FAMILY DWELLING,400 N KILKEA DR,Wilshire,711,BURGLARY,-118.3669,34.0782,400,310
248,151004752,09/21/2014,SINGLE FAMILY DWELLING,18400 VALERIO ST,West Valley,1015,OTHER MISCELLANEOUS CRIME,-118.5337,34.2048,0,946
249,141605459,02/11/2014,MARKET,10100 SAN FERNANDO RD,Foothill,1653,SHOPLIFTING - PETTY THEFT ($950 & UNDER),-118.409,34.2537,0,442
250,141011406,06/26/2014,"VEHICLE, PASSENGER/TRUCK",5100 GARDEN GROVE AV,West Valley,1075,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.5292,34.1641,0,740
251,140219613,10/22/2014,STREET,800 HYPERION AV,Rampart,204,VEHICLE - STOLEN,-118.2837,34.0858,0,510
252,141910239,04/20/2014,STREET,14900 ROSCOE BL,Mission,1984,BURGLARY FROM VEHICLE,-118.4575,34.2215,0,330
253,141417570,07/06/2014,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",9400 REGENT ST,Pacific,1409,INTIMATE PARTNER - SIMPLE ASSAULT,-118.3968,34.0277,400,626
254,141225789,12/01/2014,STREET,1500 W 65TH ST,77th Street,1245,VEHICLE - STOLEN,-118.3024,33.9806,0,510
255,141423364,09/13/2014,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",3400 SAWTELLE BL,Pacific,1436,BURGLARY,-118.4198,34.0115,0,310
256,141207174,02/17/2014,GAS STATION,5800 CRENSHAW BL,77th Street,1232,OTHER MISCELLANEOUS CRIME,-118.3308,33.989,511,946
257,140618642,09/07/2014,STREET,COLE,Hollywood,666,THEFT PLAIN - PETTY ($950 & UNDER),-118.3299,34.0926,0,440
258,141515273,08/07/2014,STREET,OXNARD,N Hollywood,1525,VEHICLE - STOLEN,-118.3877,34.1794,0,510
259,140411907,07/20/2014,STREET,1700 E 1ST ST,Hollenbeck,452,BURGLARY FROM VEHICLE,-118.221,34.0473,0,330
260,151906169,11/09/2014,STREET,10500 LEV AV,Mission,1945,BURGLARY FROM VEHICLE,-118.4455,34.2619,0,330
261,141816518,09/01/2014,STREET,104TH ST,Southeast,1822,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),-118.2781,33.9419,0,420
262,141019115,12/29/2014,PARKING LOT,16500 SHERMAN WY,West Valley,1008,BURGLARY FROM VEHICLE,-118.4924,34.2012,0,330
263,141309574,04/11/2014,OTHER BUSINESS,4300 AVALON BL,Newton,1353,OTHER MISCELLANEOUS CRIME,-118.2652,34.0057,0,946
264,141107024,03/08/2014,PARK/PLAYGROUND,2800 E OBSERVATORY RD,Northeast,1101,INTIMATE PARTNER - SIMPLE ASSAULT,-118.3004,34.1192,400,626
265,140206670,02/21/2014,"VEHICLE, PASSENGER/TRUCK",2100 W TEMPLE ST,Rampart,235,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-118.268,34.0703,0,745
266,141506839,02/25/2014,STREET,VINELAND AV,N Hollywood,1585,INTIMATE PARTNER - SIMPLE ASSAULT,-118.3703,34.1421,400,626
267,141119003,10/30/2014,GARAGE/CARPORT,200 S AVENUE 52,Northeast,1169,BURGLARY FROM VEHICLE,-118.1987,34.1052,0,330
268,140322720,10/29/2014,CLOTHING STORE,5000 RODEO RD,Southwest,361,SHOPLIFTING - PETTY THEFT ($950 & UNDER),-118.3524,34.0215,0,442
269,150305360,12/31/2014,SINGLE FAMILY DWELLING,2800 S HARCOURT AV,Southwest,331,DOCUMENT FORGERY / STOLEN FELONY,-118.3487,34.0289,0,649
270,141808103,03/22/2014,LIQUOR STORE,9200 S BROADWAY,Southeast,1802,BURGLARY,-118.2782,33.9528,0,310
271,141509329,04/15/2014,PARKING LOT,5600 BAKMAN AV,N Hollywood,1538,BURGLARY FROM VEHICLE,-118.3778,34.1722,0,330
272,141909232,03/25/2014,MINI-MART,10300 N SEPULVEDA BL,Mission,1951,SHOPLIFTING - PETTY THEFT ($950 & UNDER),-118.4674,34.2573,0,442
273,140805447,02/08/2014,OTHER BUSINESS,11800 WILSHIRE BL,West LA,832,BURGLARY,-118.4625,34.048,0,310
274,140610364,04/17/2014,OTHER BUSINESS,6100 SANTA MONICA BL,Hollywood,656,THEFT PLAIN - PETTY ($950 & UNDER),-118.3223,34.0908,0,440
275,141408076,02/22/2014,PARKING LOT,11300 NATIONAL BL,Pacific,1402,"RAPE, FORCIBLE",-118.4314,34.0263,400,121
276,140500853,05/26/2014,SINGLE FAMILY DWELLING,25500 BAYSIDE PL,Harbor,503,INTIMATE PARTNER - SIMPLE ASSAULT,-118.2916,33.7928,400,626
277,141615377,11/04/2014,STREET,12300 LULL ST,Foothill,1693,VEHICLE - STOLEN,-118.4009,34.2094,0,510
278,140315961,07/15/2014,SINGLE FAMILY DWELLING,3500 ARLINGTON AV,Southwest,354,THEFT OF IDENTITY,-118.3177,34.0236,0,354
279,140405086,01/24/2014,SINGLE FAMILY DWELLING,5900 LOMITAS DR,Hollenbeck,406,THEFT OF IDENTITY,-118.1815,34.1036,0,354
280,141700865,06/24/2014,SINGLE FAMILY DWELLING,9500 KESSLER AV,Devonshire,1772,INTIMATE PARTNER - AGGRAVATED ASSAULT,-118.5678,34.243,400,236
281,141222163,10/07/2014,"VEHICLE, PASSENGER/TRUCK",65TH PL,77th Street,1243,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.3177,33.98,0,740
282,140617258,08/11/2014,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",1700 WILCOX AV,Hollywood,636,BURGLARY,-118.331,34.1016,0,310
283,140515607,10/03/2014,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",1600 W 207TH ST,Harbor,504,BURGLARY,-118.3066,33.8429,0,310
284,141816870,09/08/2014,PARKING LOT,2100 E 102ND ST,Southeast,1829,BURGLARY FROM VEHICLE,-118.2346,33.9439,0,330
285,140813131,09/05/2014,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",1500 BUTLER AV,West LA,853,INTIMATE PARTNER - SIMPLE ASSAULT,-118.4529,34.0467,400,626
286,141207374,02/24/2014,STREET,1700 W 84TH ST,77th Street,1263,VEHICLE - STOLEN,-118.3068,33.9627,0,510
287,140321848,10/16/2014,MARKET,3900 CRENSHAW BL,Southwest,363,SHOPLIFTING - PETTY THEFT ($950 & UNDER),-118.3351,34.016,0,442
288,140604335,01/03/2014,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",6200 YUCCA ST,Hollywood,637,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",-118.3252,34.1037,0,341
289,140108750,03/13/2014,SIDEWALK,200 N SPRING ST,Central,124,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-118.2435,34.054,0,745
290,151109221,11/01/2014,SINGLE FAMILY DWELLING,5000 MONTEZUMA ST,Northeast,1137,THEFT OF IDENTITY,-118.2055,34.111,0,354
291,150704151,12/17/2014,STREET,100 S POINSETTIA PL,Wilshire,725,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),-118.3486,34.0736,0,420
292,141515127,08/01/2014,OTHER/OUTSIDE,11900 WEDDINGTON ST,N Hollywood,1545,THEFT PLAIN - PETTY ($950 & UNDER),-118.3922,34.1667,0,440
293,140518808,12/18/2014,STREET,400 W 2ND ST,Harbor,564,BURGLARY FROM VEHICLE,-118.2857,33.7424,0,330
294,140912409,06/24/2014,GARAGE/CARPORT,15500 ERWIN ST,Van Nuys,931,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),-118.4704,34.183,0,420
295,140323534,10/01/2014,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",1200 W 39TH ST,Southwest,377,THEFT OF IDENTITY,-118.2975,34.0155,0,354
296,141311256,05/12/2014,STREET,51ST ST,Newton,1363,THEFT PLAIN - PETTY ($950 & UNDER),-118.2608,33.9966,0,440
297,142119033,11/30/2014,MARKET,23300 MULHOLLAND DR,Topanga,2183,SHOPLIFTING - PETTY THEFT ($950 & UNDER),-118.6349,34.1571,0,442
298,140304115,01/02/2014,DEPARTMENT STORE,3700 SANTA ROSALIA DR,Southwest,363,SHOPLIFTING - PETTY THEFT ($950 & UNDER),-118.3373,34.0072,0,442
299,142004451,01/07/2014,MARKET,3RD ST,Olympic,2016,THEFT PLAIN - PETTY ($950 & UNDER),-118.2979,34.0691,0,440
300,142019579,11/16/2014,"VEHICLE, PASSENGER/TRUCK",IROLO ST,Olympic,2044,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.3009,34.0545,0,740
301,140813812,09/20/2014,SHOPPING MALL (COMMON AREA),10800 W PICO BL,West LA,884,THEFT PLAIN - PETTY ($950 & UNDER),-118.4275,34.0406,0,440
302,140610769,04/29/2014,STREET,7000 HOLLYWOOD BL,Hollywood,645,BIKE - STOLEN,-118.3417,34.1016,0,480
303,140917488,10/08/2014,PARKING LOT,VAN NUYS BL,Van Nuys,906,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-118.4488,34.2012,0,745
304,142112756,07/15/2014,SINGLE FAMILY DWELLING,5200 DARRO RD,Topanga,2187,BATTERY - SIMPLE ASSAULT,-118.5997,34.1636,212,624
305,141606579,03/15/2014,SINGLE FAMILY DWELLING,13200 FILMORE ST,Foothill,1612,VIOLATION OF RESTRAINING ORDER,-118.4204,34.2726,0,901
306,142009676,05/04/2014,"VEHICLE, PASSENGER/TRUCK",1ST ST,Olympic,2019,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-118.2879,34.0735,0,745
307,141910709,04/28/2014,SIDEWALK,SEPULVEDA,Mission,1961,DISCHARGE FIREARMS/SHOTS FIRED,-118.4676,34.2319,104,753
308,141115076,08/02/2014,OTHER BUSINESS,1300 GLENDALE BL,Northeast,1183,THEFT PLAIN - PETTY ($950 & UNDER),-118.2604,34.0782,0,440
309,140110920,04/18/2014,SIDEWALK,600 SAN JULIAN ST,Central,166,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",-118.2461,34.0428,500,230
310,140519119,12/28/2014,STREET,800 N WESTERN AV,Harbor,541,VEHICLE - STOLEN,-118.3089,33.7522,0,510
311,141321604,11/11/2014,STREET,300 E 55TH ST,Newton,1372,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",-118.2701,33.9925,102,230
312,140707970,04/16/2014,SINGLE FAMILY DWELLING,900 S VICTORIA AV,Wilshire,749,BATTERY - SIMPLE ASSAULT,-118.3232,34.0568,400,624
313,141105253,01/29/2014,OTHER PREMISE,3800 DE LONGPRE AV,Northeast,1143,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-118.2757,34.0972,0,745
314,140510434,06/03/2014,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",1000 LAKME AV,Harbor,517,THEFT OF IDENTITY,-118.2596,33.7831,0,354
315,140518604,12/14/2014,OTHER BUSINESS,700 W MIRAFLORES AV,Harbor,555,INTIMATE PARTNER - SIMPLE ASSAULT,-118.2943,33.7529,400,626
316,142118900,11/27/2014,STREET,AVENUE SAN LUIS,Topanga,2183,BATTERY - SIMPLE ASSAULT,-118.6364,34.1587,400,624
317,141006136,02/20/2014,JUNIOR HIGH SCHOOL,18700 LINNET ST,West Valley,1063,BATTERY - SIMPLE ASSAULT,-118.5411,34.1672,400,624
318,141822161,12/24/2014,SINGLE FAMILY DWELLING,200 W 90TH ST,Southeast,1802,INTIMATE PARTNER - SIMPLE ASSAULT,-118.2761,33.9546,400,626
319,141713763,08/14/2014,DRIVEWAY,17500 RAYEN ST,Devonshire,1788,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),-118.5157,34.2322,0,420
320,142110027,05/13/2014,SINGLE FAMILY DWELLING,8500 FARRALONE AV,Topanga,2103,BURGLARY,-118.611,34.2248,500,310
321,141614149,09/28/2014,DEPARTMENT STORE,9700 LAUREL CANYON BL,Foothill,1651,SHOPLIFTING - PETTY THEFT ($950 & UNDER),-118.4185,34.2459,0,442
322,140412248,07/18/2014,SINGLE FAMILY DWELLING,3900 HARRIMAN AV,Hollenbeck,418,THEFT OF IDENTITY,-118.1806,34.0924,0,354
323,140709811,05/19/2014,OTHER PREMISE,800 N FAIRFAX AV,Wilshire,702,BATTERY - SIMPLE ASSAULT,-118.3614,34.0856,400,624
324,141014408,08/21/2014,SINGLE FAMILY DWELLING,6700 YOLANDA AV,West Valley,1024,"BUNCO, PETTY THEFT",-118.5404,34.1924,0,664
325,142111868,06/25/2014,PARKING LOT,6600 FALLBROOK AV,Topanga,2143,BURGLARY FROM VEHICLE,-118.6234,34.1907,0,330
326,140619398,09/17/2014,STREET,6300 SANTA MONICA BL,Hollywood,656,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),-118.3266,34.0908,0,420
327,141920829,10/19/2014,SIDEWALK,8800 TOBIAS AV,Mission,1985,BATTERY - SIMPLE ASSAULT,-118.4516,34.2299,512,624
328,140517832,11/24/2014,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",800 N FRIES AV,Harbor,526,BATTERY - SIMPLE ASSAULT,-118.2648,33.7799,400,624
329,142014374,07/23/2014,TRADE SCHOOL (MEDICAL-TECHNICAL-BUSINESS)*,400 SHATTO PL,Olympic,2029,"LETTERS, LEWD - TELEPHONE CALLS, LEWD",-118.2899,34.067,0,956
330,141418868,07/21/2014,STORAGE SHED,600 VENICE BL,Pacific,1443,BATTERY - SIMPLE ASSAULT,-118.4618,33.9896,400,624
331,141505557,01/28/2014,STREET,8100 ALCOVE AV,N Hollywood,1502,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),-118.4131,34.2177,0,331
332,141115046,08/14/2014,YARD (RESIDENTIAL/BUSINESS),3900 CHEVY CHASE DR,Northeast,1102,BURGLARY FROM VEHICLE,-118.2725,34.1334,0,330
333,140405699,02/13/2014,PARK/PLAYGROUND,2200 E 1ST ST,Hollenbeck,464,BATTERY - SIMPLE ASSAULT,-118.2125,34.0444,400,624
334,142107334,03/16/2014,SINGLE FAMILY DWELLING,22900 DARIEN ST,Topanga,2183,INTIMATE PARTNER - SIMPLE ASSAULT,-118.627,34.1486,400,626
335,141225779,12/01/2014,SIDEWALK,6500 BRYNHURST AV,77th Street,1241,CRIMINAL THREATS - NO WEAPON DISPLAYED,-118.3338,33.9806,511,930
336,140808405,04/30/2014,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",800 S SHERBOURNE DR,West LA,849,BATTERY - SIMPLE ASSAULT,-118.3793,34.063,400,624
337,141917149,07/26/2014,OTHER BUSINESS,12500 SAN FERNANDO RD,Mission,1924,THEFT OF IDENTITY,-118.4502,34.2913,0,354
